"","lagoslakeid","nh4","no2no3","tn","nh4_detectionlimit","no2no3_detectionlimit","tn_detectionlimit","sampleyear","samplemonth","tkn","tkn_detectionlimit","hu8_baseflow","hu8_no3depo","hu8_totalndepo","hu8_runoff","urban","rowcrop","pasture","forest","wetland","openh20","lake_area","maxdepth","lakeconnection","la_wa_ratio"
"9330",7119,84,80,460,10,20,84,2002,7,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9331",7119,73,106,3030,10,20,84,2002,7,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9332",7119,60,5,270,10,10,84,2005,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9333",7119,55,49,360,10,20,84,2002,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9334",7119,81,11,570,10,10,84,2005,8,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9335",7119,21,5,100,10,10,84,2005,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9336",7119,13,155,550,10,10,84,2007,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9337",7119,8,71,310,10,10,84,2003,8,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9338",7119,27,73,420,10,10,84,2008,8,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9339",7119,8,74,270,10,10,84,2008,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9340",7119,5,46,290,10,10,84,2004,9,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9341",7119,51,20,220,10,10,84,2005,8,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9342",7119,129,5,260,10,10,84,2005,7,NA,NA,50.8427,14.0572,4.8661,20.7494,1.06,0,0,94.88,2.65,1.38,797.3753177,50,"DR_Stream",0.183972122526592
"9343",7120,5,5,479,25.8,25.8,20,2007,8,NA,NA,47.8338,19.8438,6.7337,27.4685,5.93,0.15,0.06,86.81,5.66,0.44,28.43368857,2.1336,"DR_Stream",0.0162450072443876
"9344",7124,19,27,530,10,10,84,2004,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9345",7124,55,78,470,10,10,84,2008,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9346",7124,36,10,590,10,10,84,2007,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9347",7124,35,42,460,10,10,84,2009,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9348",7124,61,47,240,10,10,84,2005,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9349",7124,12,17,500,10,10,84,2004,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9350",7124,77,37,460,10,10,84,2008,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9351",7124,21,14,260,10,10,84,2004,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9352",7124,51,38,460,10,10,84,2010,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9353",7124,47,29,590,10,10,84,2008,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9354",7124,32,20,610,10,10,84,2003,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9355",7124,15,29,500,10,10,84,2004,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9356",7124,41,34,780,10,10,84,2006,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9357",7124,39,5,170,10,10,84,2005,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9358",7124,45,30,690,10,10,84,2008,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9359",7124,48,3,700,10,10,84,2007,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9360",7124,6,29,440,10,10,84,2008,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9361",7124,67,50,740,10,20,84,2002,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9362",7124,21,63,350,10,10,84,2008,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9363",7124,16,3,410,10,10,84,2003,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9364",7124,23,53,480,10,20,84,2002,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9365",7124,34,55,720,10,10,84,2006,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9366",7124,72,53,420,10,10,84,2009,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9367",7124,109,56,440,10,20,84,2002,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9368",7124,61,59,230,10,10,84,2009,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9369",7124,95,25,480,10,20,84,2002,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9370",7124,39,24,370,10,10,84,2010,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9371",7124,3,8,320,10,10,84,2003,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9372",7124,38,53,460,10,10,84,2010,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9373",7124,35,24,470,10,10,84,2010,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9374",7124,31,12,600,10,10,84,2007,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9375",7124,38,45,500,10,10,84,2010,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9376",7124,23,55,380,10,10,84,2008,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9377",7124,17,48,650,10,10,84,2006,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9378",7124,41,55,570,10,10,84,2010,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9379",7124,58,152,770,10,10,84,2007,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9380",7124,24,51,580,10,10,84,2009,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9381",7124,26,27,720,10,10,84,2006,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9382",7124,3,5,140,10,10,84,2003,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9383",7124,86,21,770,10,10,84,2007,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9384",7124,16,3,280,10,10,84,2003,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9385",7124,39,24,170,10,10,84,2005,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9386",7124,25,36,650,10,10,84,2006,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9387",7124,23,20,300,10,10,84,2005,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9388",7124,17,8,240,10,10,84,2009,8,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9389",7124,48,5,470,10,10,84,2005,7,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9390",7124,16,5,200,10,10,84,2005,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9391",7124,68,45,470,10,10,84,2009,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9392",7124,12,2,400,10,20,84,2002,9,NA,NA,60.3494,16.5455,5.9431,22.5997,5.16,0,0,72.7,17.84,1.24,19.59121109,2.8,"DR_LakeStream",0.0185093513496007
"9393",7125,23,21,360,10,20,84,2002,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9394",7125,75,190,660,10,20,84,2002,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9395",7125,23,278,1280,10,10,84,2004,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9396",7125,5,5,290,10,10,84,2005,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9397",7125,93,2,360,10,20,84,2002,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9398",7125,55,25,600,10,10,84,2007,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9399",7125,62,2,510,10,20,84,2002,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9400",7125,5,5,160,10,10,84,2005,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9401",7125,76,20,540,10,20,84,2002,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9402",7125,23,19,180,10,10,84,2008,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9403",7125,57,3,240,10,10,84,2008,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9404",7125,20,26,260,10,10,84,2008,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9405",7125,123,2,510,10,20,84,2002,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9406",7125,12,8,260,10,10,84,2009,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9407",7125,5,5,160,10,10,84,2005,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9408",7125,11,22,480,10,10,84,2004,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9409",7125,18,24,330,10,10,84,2008,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9410",7125,18,11,540,10,10,84,2007,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9411",7125,85,11,2600,10,20,84,2002,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9412",7125,21,15,430,10,10,84,2006,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9413",7125,29,38,260,10,10,84,2009,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9414",7125,20,20,280,10,10,84,2003,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9415",7125,12,3,530,10,10,84,2007,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9416",7125,27,22,230,10,10,84,2008,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9417",7125,24,25,210,10,10,84,2010,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9418",7125,5,10,210,10,10,84,2004,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9419",7125,6,6,480,10,10,84,2007,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9420",7125,18,31,240,10,10,84,2009,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9421",7125,17,5,290,10,10,84,2004,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9422",7125,12,6,460,10,10,84,2007,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9423",7125,20,5,280,10,10,84,2010,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9424",7125,15,3,310,10,10,84,2003,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9425",7125,11,5,270,10,10,84,2010,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9426",7125,5,5,180,10,10,84,2005,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9427",7125,18,5,270,10,10,84,2009,9,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9428",7125,22,14,450,10,10,84,2010,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9429",7125,46,7,210,10,10,84,2003,8,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9430",7125,63,9,290,10,10,84,2003,7,NA,NA,51.3106,16.7245,5.7346,25.2425,2.99,0,0,88.58,6.93,0.64,10.62191597,3.3,"DR_LakeStream",0.0288664325803491
"9431",7126,12,8,280,10,10,84,2003,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9432",7126,23,33,330,10,10,84,2010,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9433",7126,16,39,154,10,10,84,2011,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9434",7126,13,8,390,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9435",7126,15,8,450,10,10,84,2006,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9436",7126,11,9,220,10,10,84,2009,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9437",7126,12,11,530,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9438",7126,2,8,320,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9439",7126,9,3,180,10,10,84,2003,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9440",7126,3,3,260,10,10,84,2003,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9441",7126,26,29,550,10,10,84,2010,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9442",7126,12,5,300,10,10,84,2010,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9443",7126,44,11,320,10,10,84,2003,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9444",7126,26,63,210,10,10,84,2004,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9445",7126,5,5,410,10,10,84,2004,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9446",7126,11,46,290,10,10,84,2005,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9447",7126,6,8,200,10,10,84,2009,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9448",7126,5,5,150,10,10,84,2005,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9449",7126,29,10,550,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9450",7126,116,30,450,10,10,84,2007,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9451",7126,34,6,570,10,10,84,2006,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9452",7126,6,6,370,10,10,84,2007,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9453",7126,22,32,355,10,10,84,2011,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9454",7126,22,2,580,10,20,84,2002,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9455",7126,6,22,500,10,10,84,2007,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9456",7126,11,13,400,10,10,84,2008,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9457",7126,5,18,180,10,10,84,2005,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9458",7126,5,5,120,10,10,84,2005,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9459",7126,5,5,220,10,10,84,2005,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9460",7126,6,3,420,10,10,84,2007,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9461",7126,26,118,463,10,10,84,2011,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9462",7126,26,19,342,10,10,84,2011,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9463",7126,13,15,250,10,10,84,2008,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9464",7126,64,17,340,10,10,84,2009,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9465",7126,3,3,60,10,10,84,2003,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9466",7126,16,6,230,10,10,84,2003,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9467",7126,18,2,540,10,20,84,2002,9,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9468",7126,6,8,130,10,10,84,2009,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9469",7126,32,13,320,10,10,84,2008,7,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
"9470",7126,13,3,260,10,10,84,2008,8,NA,NA,48.8085,19.2187,6.915,25.0636,0.39,0,5.3,63.76,24.4,4.07,197.0613725,24,"DR_LakeStream",0.498868315640003
